time,close,CVD (Apertura),CVD (Máximo,CVD (Mínimo),CVD (Cerrar),OnBalanceVolume,MFI,Signal,Histogram,MFI/Signal Crossover,MFI/Signal Crossunder,Plot,Plot,EMA of vfi,vfi
1772829850,672.58,-672005,-671807,-673090,-672823,-2164487,48.02676666643071,54.6419483700113,,,,0,,-0.37567358821738883,-0.8541434942241792
1772829860,672.5,-672823,-671681,-673106,-673093,-2167847,43.404104845458704,52.39437966510078,,,,0,,-0.4119016585021434,-0.4843577990716525
1772829870,672.45,-673093,-671926,-673958,-673087,-2172781,35.67846511422647,49.05119675492592,,,,0,,0.02071238828748817,0.8859404818667512
1772829880,672.47,-673087,-670910,-673560,-671034,-2169534,35.890891033366756,46.419135610614084,,,,0,,-0.01422794938835583,-0.08410862474004384
1772829890,672.51,-671034,-670398,-671157,-670529,-2167197,34.67372000299133,44.070052489089534,,,,0,,-0.515922218969056,-1.5193107581304566
1772829900,672.59,-670529,-666479,-670529,-666479,-2161381,49.479691503819645,45.15198029203555,,49.479691503819645,,0,,-0.3249820325009861,0.05689834043515375
1772829910,672.62,-666479,-665559,-666603,-666392,-2158898,44.84079923738003,45.08974408110445,,,44.84079923738003,0,,0.00933866904212044,0.6779800721283337
1772829920,672.52,-666392,-665980,-666814,-666167,-2160683,47.56901862813114,45.58559899050979,,47.56901862813114,,0,,0.02384531278184967,0.052858600261308133
1772829930,672.54,-666167,-666167,-668656,-668269,-2156625,36.85700539099536,43.839880270606905,,,36.85700539099536,0,,0.3118509360500937,0.8878621825865818
1772829940,672.57,-668269,-667695,-669317,-668590,-2151422,38.52967863004144,42.77783994249381,,,,0,,0.7766760320638347,1.7063262240913168
1772829950,672.66,-668590,-668065,-669268,-668369,-2148783,45.42808070043119,43.307888094081285,,45.42808070043119,,0,,1.2211046059366313,2.1099617536822244
1772829960,672.79,-668369,-666031,-668369,-666703,-2143605,48.76714847544952,44.39974017035493,,,,0,,1.7858183103606922,2.9152457192088144
1772829970,672.82,-666703,-664307,-666853,-664738,-2140478,54.60889352140112,46.44157084056417,,,,0,,1.936043995275092,2.236495365103892
1772829980,672.7,-664738,-664738,-667388,-664884,-2147428,49.86749829795587,47.12675633204251,,,,0,,1.8025349085451436,1.5355167350852468
1772829990,672.73,-664884,-663983,-664884,-663983,-2144989,50.011711310681804,47.70374732777037,,,,0,,1.9429799011788509,2.2238698864462654
1772830000,672.7,-663983,-662923,-664424,-663203,-2148435,56.35557269325814,49.434112400867924,,,,0,,2.248045720738197,2.858177359856889
1772830010,672.84,-663203,-661478,-663325,-661868,-2146076,63.81602345660573,52.31049461201548,,,,0,,2.697058700096016,3.595084658811654
1772830020,672.82,-661868,-661538,-662763,-661538,-2148818,69.87576271077013,55.82354823176641,,,,0,,3.2059213348650415,4.2236466044030925
1772830030,672.94,-661538,-658968,-661538,-659582,-2144702,70.90082167824947,58.83900292106302,,,,0,,3.8899528735956657,5.258015951056914
1772830040,672.79,-659582,-659582,-664457,-663403,-2152791,57.29968199794446,58.53113873643931,,,57.29968199794446,0,,4.154162264460162,4.682581046189154
1772830050,672.87,-663403,-659579,-663403,-659819,-2148021,59.01686785599941,58.62828456035133,,59.01686785599941,,0,,4.933576825524358,6.492405947652751
1772830060,672.98,-659819,-659470,-666551,-663024,-2136014,67.91868435361954,60.48636451900497,,,,0,,6.566284584044558,9.83170010108496
1772830070,672.86,-663024,-661992,-664546,-664546,-2141042,66.948601458129,61.77881190682978,,,,0,,7.886341271232942,10.526454645609709
1772830080,672.74,-664546,-661585,-667971,-661585,-2154357,52.996078340278046,60.02226519351943,,,52.996078340278046,0,,8.404147079760023,9.439758696814183
1772830090,672.9,-661585,-659673,-662005,-661326,-2147968,55.201182872728296,59.058048729361204,,,,0,,8.959903560917933,10.071416523233754
1772830100,672.8,-661326,-660828,-662658,-661439,-2152551,49.090763290974685,57.0645916416839,,,,0,,8.972376137762147,8.997321291450577
1772830110,672.74,-661439,-655450,-662039,-655450,-2162192,41.72620578236202,53.99691446981952,,,,0,,8.21284908214595,6.693794970913556
1772830120,672.87,-655450,-652784,-655918,-653665,-2157469,48.48285142227374,52.894101860310364,,,,0,,7.563198320801332,6.263896798112095
1772830130,672.79,-653665,-653665,-656025,-654490,-2161956,47.324088010200434,51.78009909028838,,,,0,,7.227834600962331,6.55710716128433
1772830140,672.89,-654490,-650958,-654490,-651718,-2157616,47.86853873827465,50.997787019885635,,,,0,,7.105491525791967,6.860805375451239
1772830150,672.87,-651718,-649321,-652609,-649514,-2163158,46.40855530295738,50.07994067649999,,,,0,,7.262157758437837,7.5754902237295765
1772830160,672.95,-649514,-647761,-657608,-656151,-2148929,52.84100002817622,50.632152546835236,,52.84100002817622,,0,,8.32792497624523,10.459459411860015
1772830170,672.85,-656151,-654962,-660776,-659751,-2165565,42.9254996805403,49.09082197357625,,,42.9254996805403,0,,8.690388511169523,9.415315581018112
1772830180,672.66,-659751,-659751,-672393,-670641,-2186817,38.27231760689537,46.92712110024007,,,,0,,7.551521765863872,5.27378827525257
1772830190,672.84,-670641,-654199,-673555,-654199,-2160223,47.67766840858292,47.07723056190864,,47.67766840858292,,0,,7.0714220609834655,6.111222651222652
1772830200,672.17,-654199,-649726,-658020,-657434,-2177704,37.84948933391887,45.23168231631069,,,37.84948933391887,0,,5.3506018084764175,1.9089613034623225
1772830210,671.88,-657434,-656505,-680843,-680843,-2213991,31.282378475607047,42.44182154816996,,,,0,,3.61562720318875,0.14567799261341446
1772830220,672,-680843,-667913,-681218,-667913,-2193411,30.07229859186097,39.96791695690816,,,,0,,1.868455848716934,-1.625886860226698
1772830230,672.28,-667913,-665433,-667913,-665713,-2188253,29.607375223649555,37.89580861025644,,,,0,,0.5552389721247442,-2.071194781059636
1772830240,672.24,-665713,-665713,-674974,-669679,-2205301,36.33629423026468,37.58390573425809,,,,0,,0.9622988677860425,1.7764186591086393
1772830250,671.81,-669679,-669679,-679873,-679873,-2217521,35.87247225988965,37.2416190393844,,,,0,,1.0270303780343353,1.1564933985309211
1772830260,671.89,-679873,-671560,-680178,-673829,-2202691,31.919283255909676,36.17715188268946,,,,0,,-0.10726891136052163,-2.3758674901502355
1772830270,671.83,-673829,-667984,-673829,-673578,-2215634,30.691934417736434,35.08010838969885,,,,0,,-1.2933631477215068,-3.6655516204434777
1772830280,672.19,-673578,-665163,-673578,-666996,-2203834,32.9666932269747,34.65742535715402,,,,0,,-1.5372479026210824,-2.025017412420233
1772830290,672.12,-666996,-665211,-671352,-671352,-2215354,36.20259861821549,34.966460009366315,,36.20259861821549,,0,,-1.5520363206975794,-1.5816131568505731
1772830300,672.09,-671352,-670085,-675754,-670085,-2229069,30.30062472997149,34.03329295348735,,,30.30062472997149,0,,-1.6213221360491152,-1.759893766752187
1772830310,672.13,-670085,-662139,-670085,-662139,-2218355,35.690759405770876,34.36478624394405,,35.690759405770876,,0,,-1.7060431348574814,-1.8754851324742137
1772830320,672.005,-662139,-659954,-663218,-661467,-2227239,37.70236596238918,35.03230218763308,,,,0,,-2.6969041543436023,-4.678626193315845
1772830330,672.27,-661467,-660489,-665905,-661364,-2215590,33.14879343208749,34.65560043652396,,,33.14879343208749,0,,-3.430671747960093,-4.898206935193076
1772830340,672.26,-661364,-658794,-662099,-659154,-2220772,37.96011442241569,35.316503233702306,,37.96011442241569,,0,,-4.247824360279725,-5.882129584918987
1772830350,672.34,-659154,-654733,-660082,-654733,-2214495,48.83161165595648,38.01952491815314,,,,0,,-4.351689472380364,-4.559419696581642
1772830360,672.281,-654733,-654733,-659274,-659274,-2223298,58.48566407847671,42.11275275021785,,,,0,,-3.6079479821552356,-2.1204650017049786
1772830370,672.37,-659274,-658689,-660800,-658706,-2218074,58.50410230756559,45.3910226616874,,,,0,,-2.828598485248004,-1.2698994914335395
1772830380,672.22,-658706,-657119,-662537,-658340,-2228544,49.35049517484895,46.18291716431971,,,,0,,-2.408377331002863,-1.5679350225125819
1772830390,672.37,-658340,-654444,-658340,-655361,-2222175,56.03928637671401,48.15419100679857,,,,0,,-1.9507611527744697,-1.0355287963176827
1772830400,672.37,-655361,-653289,-655361,-654551,-2222175,65.09287953170812,51.54192871178048,,,,0,,-1.2621894468755839,0.11495396492218778
1772830410,672.07,-654551,-654551,-666993,-666993,-2235983,64.66561972120653,54.166666913665686,,,,0,,-1.4386011478346472,-1.7914245497527739
1772830420,672.16,-666993,-664284,-666993,-664391,-2228543,57.6667725053042,54.86668803199339,,,,0,,-1.314104196300013,-1.065110293230745
1772830430,672.11,-664391,-664391,-667002,-664490,-2235146,50.62881592623101,54.01911361084092,,,50.62881592623101,0,,-1.1038521457840909,-0.6833480447522463
1772830440,672.15,-664490,-657698,-664490,-658984,-2224432,60.78962390910761,55.373215670494254,,60.78962390910761,,0,,-0.4751083160995926,0.7823793432694041
1772830450,672.42,-658984,-644295,-658984,-644295,-2207797,62.62924709374583,56.82442195514457,,,,0,,1.0817170239222547,4.19536770396595
1772830460,672.51,-644295,-640963,-645343,-642187,-2199449,69.53369841810743,59.366277247737145,,,,0,,2.2710986574174257,4.649861924407768
1772830470,672.38,-642187,-641052,-644995,-641052,-2208458,61.56306462270395,59.8056347227305,,,,0,,2.7614572350851985,3.742174390420744
1772830480,672.52,-641052,-628402,-641052,-629640,-2194570,64.10293714299291,60.665095206782986,,,,0,,3.4744584878994584,4.900460993527979
1772830490,672.62,-629640,-623747,-629640,-623747,-2186941,64.46835851326337,61.425747868079064,,,,0,,4.591448506227248,6.825428542882829
1772830500,672.29,-623747,-611424,-623747,-619922,-2214642,50.66771575783995,59.274141446031244,,,50.66771575783995,0,,4.710459224489109,4.948480661012832
1772830510,672.19,-619922,-615655,-623404,-619939,-2230123,44.249174220029815,56.26914800083096,,,,0,,4.259033157997559,3.3561810250144575
1772830520,672.4,-619939,-613789,-620346,-615948,-2215574,51.90681750923934,55.39668190251263,,,,0,,4.48882517255563,4.9484092016717725
1772830530,672.31,-615948,-612227,-615948,-613523,-2223449,52.33830516780715,54.785006555571535,,,,0,,4.752468241872424,5.279754380506012
1772830540,672.43,-613523,-610636,-614689,-610636,-2212362,46.639591436944805,53.15592353184619,,,,0,,4.922931046278808,5.263856655091575
1772830550,672.3,-610636,-610636,-614149,-614149,-2222409,47.68889581567677,52.062517988612306,,,,0,,4.738449019774741,4.369484966766608
1772830560,672.49,-614149,-611110,-617202,-615857,-2207253,54.25684343161134,52.50138307721211,,54.25684343161134,,0,,4.996353487888758,5.5121624241167915
1772830570,672.56,-615857,-610798,-615857,-610798,-2199010,58.42581575111513,53.686269611992714,,,,0,,5.643326250912636,6.937271776960392
1772830580,672.25,-610798,-610798,-619135,-617963,-2212031,51.67615706589181,53.28424710277253,,,51.67615706589181,0,,5.334054842066284,4.715512024373582
1772830590,672.52,-617963,-612734,-617963,-612734,-2204208,49.16946830479762,52.46129134317755,,,,0,,5.666787652010901,6.332253271900133
1772830600,672.49,-612734,-612734,-633584,-633584,-2230880,54.119693701644955,52.79297181487103,,54.119693701644955,,0,,7.267062029828291,10.467610785463073
1772830610,672.55,-633584,-629441,-634207,-630246,-2223726,58.49815286879424,53.93400802565567,,,,0,,8.710624397349923,11.597749132393188
1772830620,672.52,-630246,-627364,-633836,-633836,-2237218,58.409954827444466,54.82919738601343,,,,0,,10.198917169413532,13.175502713540748
1772830630,672.7,-633836,-616872,-633836,-619393,-2209685,62.43294034214578,56.349945977239905,,,,0,,12.034329408808224,15.70515388759761
1772830640,672.87,-619393,-613387,-619393,-613387,-2196445,74.0696189288499,59.89388056756191,,,,0,,13.554393296017306,16.59452107043547
1772830650,672.98,-613387,-610461,-617080,-617080,-2181146,82.14062459121132,64.34322937229179,,,,0,,14.997681622768491,17.88425827627086
1772830660,672.99,-617080,-615416,-617080,-616276,-2175268,81.29300579801705,67.73318465743684,,,,0,,15.961845952362,17.890174611549014
1772830670,673.06,-616276,-609723,-617483,-609723,-2158621,82.1521256387696,70.61697285370339,,,,0,,17.484951206365523,20.531161714372573
1772830680,672.84,-609723,-597106,-622040,-597106,-2208802,68.20440588863876,70.13445946069046,,,68.20440588863876,0,,17.798778963181995,18.426434476814936
1772830690,673.01,-597106,-582378,-597106,-584376,-2189698,73.6024085127515,70.82804927110267,,73.6024085127515,,0,,18.739180090350892,20.619982344688687
1772830700,673.06,-584376,-575912,-587585,-575912,-2167114,74.39845627876842,71.54213067263582,,,,0,,20.10844320457428,22.84696943302105
1772830710,673.1,-575912,-570604,-575912,-571740,-2152740,75.0198631902428,72.23767717615722,,,,0,,21.500496299531257,24.284602489445213
1772830720,673.14,-571740,-566416,-572650,-570567,-2137625,80.32712991898902,73.85556772472358,,,,0,,23.06064394000259,26.180939220945252
1772830730,673.06,-570567,-564756,-571941,-566543,-2155129,74.43423894891171,73.97130196956121,,,,0,,23.183788219565162,23.430076778690307
1772830740,672.685,-566543,-566543,-624304,-610660,-2288778,45.84383861737124,68.34580929912322,,,45.84383861737124,0,,22.175635760583628,20.159330842620562
1772830750,672.72,-610660,-610660,-634120,-632394,-2252894,40.77009386639174,62.83066621257692,,,,0,,19.836456491141927,15.158097952258522
1772830760,672.475,-632394,-630391,-681388,-670240,-2327106,32.48027692788686,56.76058835563891,,,,0,,16.921444238978836,11.091419734652652
1772830770,672.45,-670240,-661565,-728051,-728051,-2432181,22.698020041339973,49.94807469277912,,,,0,,14.141341005703627,8.581134539153208
1772830780,672.63,-728051,-696092,-728051,-699992,-2360480,30.263493054132212,46.01115836504974,,,,0,,12.939325655181182,10.535294954136296
1772830790,672.47,-699992,-668430,-762437,-722983,-2568449,20.945647889882125,40.998056270016214,,,,0,,11.351619916820775,8.176208440099959
1772830800,672.38,-722983,-714061,-727120,-714279,-2588903,19.835390767333195,36.76552316947961,,,,0,,9.57042399065135,6.008032138312499
1772830810,672.51,-714279,-712637,-714279,-712691,-2587207,18.316389698377066,33.0756964752591,,,,0,,8.440158854990857,6.1796285836698726
1772830820,672.38,-712691,-711675,-712691,-711808,-2588356,19.529662727461286,30.366489725699537,,,,0,,7.713902707613909,6.261390412860012
1772830830,672.14,-711808,-710608,-712264,-712264,-2591212,17.329033467361057,27.75899847403184,,,,0,,7.164565240685344,6.065890306828216
1772830840,671.94,-712264,-712264,-728637,-728637,-2607585,14.332437380433205,25.073686255312115,,,,0,,6.3000156012748905,4.570916322453983
1772830850,672.17,-728637,-727753,-731511,-731501,-2602933,13.15487183720144,22.68992337168998,,,,0,,5.626445808613695,4.279306223291304
1772830860,672.07,-731501,-731501,-732570,-732570,-2604002,11.242322719823974,20.400403241316777,,,,0,,5.047734835742979,3.890312890001549
1772830870,672.15,-732570,-732502,-732570,-732502,-2603934,11.542201155283891,18.6287628241102,,,,0,,4.422088257263317,3.170795100303994
1772830880,672.02,-732502,-732502,-733204,-733084,-2604756,14.361649025645193,17.7753400644172,,,,0,,3.7771748688733306,2.487348092093358
1772830890,672.02,-733084,-730967,-733165,-731116,-2604756,15.239912699015349,17.26825459133683,,,,0,,3.306322059745728,2.3646164414905235
1772830900,671.85,-731116,-731116,-732538,-732538,-2606178,17.762127158961178,17.3670291048617,,17.762127158961178,,0,,3.2432667051141544,3.117155995851007
1772830910,671.98,-732538,-727738,-732547,-727738,-2601360,24.423527716751963,18.778328827239754,,,,0,,3.391302395099422,3.687373775069958
1772830920,671.92,-727738,-727634,-733316,-733316,-2607146,6.214928220171288,16.26564870582606,,,6.214928220171288,0,,3.151155297387781,2.6708611019645
1772830930,671.9,-733316,-726182,-733316,-726430,-2614528,23.28165300899336,17.66884956645952,,23.28165300899336,,0,,2.6502832290733433,1.6485390924444667
1772830940,671.779,-726430,-726430,-726530,-726510,-2614648,32.259968656220494,20.587073384411717,,,,0,,1.9574787904201014,0.5718699131136171
1772830950,671.69,-726510,-726466,-726884,-726466,-2615460,29.538934191804728,22.377445545890318,,,,0,,1.1002126019343854,-0.6143197750370469
1772830960,671.75,-726466,-723310,-726931,-724277,-2610407,36.52858891158171,25.207674219028597,,,,0,,0.7853628300211638,0.15566328619472058
1772830970,671.81,-724277,-723887,-724720,-724720,-2609184,39.88933416193957,28.144006207610794,,,,0,,0.6882083751355137,0.49389946536421353
1772830980,671.91,-724720,-714242,-724740,-714242,-2598466,66.6431224362231,35.84382945333326,,,,0,,0.6666443573359635,0.623516321736863
1772830990,671.945,-714242,-712374,-714242,-712374,-2595378,65.53051320983116,41.78116620463284,,,,0,,0.7278727378900924,0.8503294989983504
1772831000,671.89,-712374,-712374,-712386,-712386,-2595390,67.04095278968379,46.83312352164303,,,,0,,0.9143102012182542,1.287185127874578
1772831010,671.85,-712386,-712386,-712546,-712546,-2595550,66.75882190568802,50.81826319845203,,,,0,,0.9803053704670887,1.1122957089647574
1772831020,671.88,-712546,-707267,-712546,-707276,-2590262,71.33288448711451,54.921187456184526,,,,0,,1.0944489736202792,1.3227361799266604
1772831030,671.86,-707276,-707276,-708301,-708291,-2591297,76.67529977245492,59.2720099194386,,,,0,,1.0267414133001864,0.8913262926600011
1772831040,671.81,-708291,-708291,-708295,-708295,-2591301,79.06500494850329,63.23060892525154,,,,0,,1.071340076133098,1.160537401798921
1772831050,671.9,-708295,-708195,-709549,-709549,-2589847,77.39340263926061,66.06316766805335,,,,0,,1.1378120471562077,1.2707559892024272
